GEO_ID|B25077_E001|B25077_M001
1550000US2962210037|347100|24855
1550000US2962228069|-666666666|-222222222
1550000US2962498019|207700|48872
1550000US2962570213|130000|65884
1550000US2962660189|256400|28796
1550000US2962696005|109100|8872
1550000US2962786013|-666666666|-222222222
1550000US2962822119|-666666666|-222222222
1550000US2962894077|-666666666|-222222222
1550000US2962894225|206600|44648
1550000US2962912161|177400|20128
1550000US2963074185|72800|24900
1550000US2963110073|129200|42704
1550000US2963200003|35000|11610
1550000US2963236041|37500|21505
1550000US2963560007|36900|5671
1550000US2963596021|39200|38242
1550000US2963704051|150700|15723
1550000US2963776199|-666666666|-222222222
1550000US2963857043|588000|53562
1550000US2963857213|-666666666|-222222222
1550000US2963902145|164700|18238
1550000US2963956189|118600|8226
1550000US2964046115|-666666666|-222222222
1550000US2964082183|280800|8539
1550000US2964136071|134100|9535
1550000US2964154163|-666666666|-222222222
1550000US2964172055|183300|29041
1550000US2964180186|164600|40582
1550000US2964190131|270700|52924
1550000US2964244045|-666666666|-222222222
1550000US2964370189|149800|30477
1550000US2964424161|117200|5368
1550000US2964478189|96900|5967
1550000US2964550021|144200|5841
1550000US2965000510|185100|4263
1550000US2965018051|225000|19462
1550000US2965034186|97500|86667
1550000US2965108183|421900|33858
1550000US2965126183|252800|5884
1550000US2965144169|225100|18317
1550000US2965162051|193800|51498
1550000US2965234065|97200|15279
1550000US2965450041|90900|13164
1550000US2965954189|284700|22087
1550000US2965990097|79500|14137
1550000US2966044003|143100|16581
1550000US2966062173|225000|62513
1550000US2966134217|47000|34722
1550000US2966337099|214700|35352
1550000US2966368031|-666666666|-222222222
1550000US2966368201|134900|9127
1550000US2966440159|136500|10135
1550000US2966476017|151600|74342
1550000US2966530009|85000|43110
1550000US2966638069|92700|18597
1550000US2966674145|112300|14042
1550000US2966800225|120400|15453
1550000US2966935157|171000|15123
1550000US2967124031|-666666666|-222222222
1550000US2967178205|79500|10527
1550000US2967196205|75600|15511
1550000US2967214217|76700|15869
1550000US2967232009|317000|75277
1550000US2967232209|270600|126786
1550000US2967358227|47800|8377
1550000US2967628145|124300|30132
1550000US2967632145|425000|128530
1550000US2967700189|266600|24696
1550000US2967718095|152700|23985
1550000US2967790143|215700|26152
1550000US2967790201|147800|19293
1550000US2967808113|176100|67722
1550000US2968132147|58300|8665
1550000US2968204195|82500|10128
1550000US2968384159|87500|13624
1550000US2968420047|272500|21183
1550000US2968420165|-666666666|-222222222
1550000US2968762091|-666666666|-222222222
1550000US2968852121|35000|34721
1550000US2968870199|-666666666|-222222222
1550000US2968888057|82200|38833
1550000US2968942129|-666666666|-222222222
1550000US2969230119|67200|14923
1550000US2969266189|121300|11879
1550000US2969302043|167400|19711
1550000US2969464079|32100|5952
1550000US2969518043|168800|103885
1550000US2970000043|-666666666|-222222222
1550000US2970000077|165100|4888
1550000US2970270075|99600|21321
1550000US2970342071|167500|65290
1550000US2970414145|70000|67429
1550000US2970558155|115900|11857
1550000US2970576055|82500|12329
1550000US2970648145|-666666666|-222222222
1550000US2970738063|121400|17786
1550000US2970828039|135800|33416
1550000US2970954217|-666666666|-222222222
1550000US2970990109|72500|31555
1550000US2971008029|63800|40473
1550000US2971008105|-666666666|-222222222
1550000US2971026137|-666666666|-222222222
1550000US2971044141|114700|20899
1550000US2971062077|148100|10836
1550000US2971062225|-666666666|-222222222
1550000US2971098037|165000|35230
1550000US2971224019|139300|20812
1550000US2971368047|-666666666|-222222222
1550000US2971368095|104800|22882
1550000US2971440055|164400|51058
1550000US2971440071|151800|12761
1550000US2971508099|226800|20786
1550000US2971512203|37400|1318
1550000US2971512215|69700|23315
1550000US2971620041|82500|70139
1550000US2971628153|193400|31089
1550000US2971728029|221400|154379
1550000US2971728141|283300|74032
1550000US2971746189|522300|39689
1550000US2971890195|92000|24520
1550000US2972034189|125600|12469
1550000US2972106141|76000|42204
1550000US2972196143|-666666666|-222222222
1550000US2972232213|111100|39555
1550000US2972304051|256000|23939
1550000US2972340005|86900|7102
1550000US2972376163|-666666666|-222222222
1550000US2972412095|-666666666|-222222222
1550000US2972574027|202000|70098
1550000US2972772187|185100|9021
1550000US2972772221|296200|265095
1550000US2972826149|69300|15133
1550000US2972898153|113800|17310
1550000US2973006149|-666666666|-222222222
1550000US2973127219|-666666666|-222222222
1550000US2973240083|-666666666|-222222222
1550000US2973330033|95000|68230
1550000US2973348079|68600|21625
1550000US2973420135|119900|7629
1550000US2973618189|895000|47814
1550000US2973690165|205000|44217
1550000US2973816079|93000|17219
1550000US2973852049|193300|16984
1550000US2973870041|77500|39888
1550000US2973942113|212100|14303
1550000US2973978219|199500|34415
1550000US2974014113|-666666666|-222222222
1550000US2974176049|98300|17291
1550000US2974194131|130100|14780
1550000US2974284189|290000|62559
1550000US2974473039|210700|36643
1550000US2974626071|199100|11935
1550000US2975130063|84500|20090
1550000US2975166171|98300|18407
1550000US2975202095|-666666666|-222222222
1550000US2975220189|285100|16425
1550000US2975238189|85800|4745
1550000US2975310059|80000|44986
1550000US2975346083|70500|26678
1550000US2975364117|98600|85663
1550000US2975472189|232900|9879
1550000US2975580035|77400|24600
1550000US2975688007|75600|10073
1550000US2975688173|-666666666|-222222222
1550000US2975706007|99200|28265
1550000US2975724201|66100|24616
1550000US2975796189|50900|5994
1550000US2975814189|50700|8468
1550000US2975886109|85200|7026
1550000US2975922141|113000|7861
1550000US2975994177|280000|93720
1550000US2976012093|96900|20000
1550000US2976102125|169600|47959
1550000US2976157029|302700|34106
1550000US2976192071|153100|68987
1550000US2976246189|99000|10875
1550000US2976390185|-666666666|-222222222
1550000US2976444097|115600|21821
1550000US2976660217|-666666666|-222222222
1550000US2976840077|127600|21035
1550000US2976966155|51300|9582
1550000US2977002051|309900|27975
1550000US2977092101|216900|17653
1550000US2977128219|193100|8122
1550000US2977146015|136600|21547
1550000US2977182189|573600|32465
1550000US2977200009|122100|47073
1550000US2977416071|217500|17767
1550000US2977794153|-666666666|-222222222
1550000US2977848005|29200|19038
1550000US2977866107|107500|10891
1550000US2977920045|-666666666|-222222222
1550000US2977992169|204100|28285
1550000US2978028063|65000|61946
1550000US2978046165|486000|34317
1550000US2978064085|76700|55332
1550000US2978118097|156200|9710
1550000US2978154189|371400|13559
1550000US2978226186|-666666666|-222222222
1550000US2978314183|523300|53938
1550000US2978334183|419000|50661
1550000US2978352107|142000|32524
1550000US2978370189|-666666666|-222222222
1550000US2978406139|74100|11204
1550000US2978424145|102300|31600
1550000US2978442183|302700|12081
1550000US2978514183|156300|60320
1550000US2978622005|42500|11514
1550000US2978838037|125000|56434
1550000US2978856165|246000|23332
1550000US2978910151|215700|58479
1550000US2978928091|158700|25763
1550000US2979000055|133300|104757
1550000US2979054189|1015600|91636
1550000US2979090085|83800|47065
1550000US2979126009|105300|24272
1550000US2979180117|71900|14039
1550000US2979288015|108200|58357
1550000US2979432101|-666666666|-222222222
1550000US2979468069|-666666666|-222222222
1550000US2979558113|95000|90593
1550000US2979612031|101900|13300
1550000US2979684133|13200|7737
1550000US2979756189|182300|11461
1550000US2979820189|472800|10520
1550000US2979882077|204300|17218
1550000US2980008111|-666666666|-222222222
1550000US2980026223|72600|21308
1550000US2980098091|108300|17856
1550000US2980260133|64700|22886
1550000US2980314189|209300|12412
1550000US2980350083|96600|14422
1550000US2980350159|-666666666|-222222222
1550000US2980380053|234700|11870
1550000US2980422113|178200|24546
1550000US2980440211|275000|265624
1550000US2980512203|101500|48352
1550000US2980548061|64500|11564
1550000US2980767177|187500|45483
1550000US2980962189|100600|10199
1550000US2981016053|135000|31351
1550000US2981070227|36300|26290
1550000US2981088187|-666666666|-222222222
1550000US2981106171|-666666666|-222222222
1550000US2981124219|216800|17545
1550000US2981142045|56800|14380
1550000US2981178133|37100|14237
1550000US2981430017|45500|5952
1550000US3000175095|258100|59896
1550000US3000400111|-666666666|-222222222
1550000US3000700061|247000|25483
1550000US3000850057|436400|196232
1550000US3001300011|237500|197433
1550000US3001525031|312500|109812
1550000US3001675023|209700|15604
1550000US3002050091|-666666666|-222222222
1550000US3002350001|-666666666|-222222222
1550000US3002425047|-666666666|-222222222
1550000US3002800087|137500|93937
1550000US3003025049|215000|26245
1550000US3003175077|187500|90791
1550000US3003196027|-666666666|-222222222
1550000US3003212041|-666666666|-222222222
1550000US3003250035|-666666666|-222222222
1550000US3003400085|-666666666|-222222222
1550000US3003475025|198800|25046
1550000US3003625111|222400|9193
1550000US3004150043|228600|63540
1550000US3004230029|310000|139205
1550000US3004300009|191700|76722
1550000US3004410047|570000|317070
1550000US3004575041|265600|44215
1550000US3004900009|139600|104735
1550000US3004975031|469600|34844
1550000US3005050089|-666666666|-222222222
1550000US3005275013|170500|51508
1550000US3005650075|2000001|-333333333
1550000US3005800047|-666666666|-222222222
1550000US3005875029|614300|65870
1550000US3006250015|129600|27320
1550000US3006325031|916200|303172
1550000US3006325057|785700|244752
1550000US3006410035|-666666666|-222222222
1550000US3006440013|-666666666|-222222222
1550000US3006475097|235100|39495
1550000US3006550111|311800|8526
1550000US3006815073|-666666666|-222222222
1550000US3006925087|-666666666|-222222222
1550000US3007150013|179800|64916
1550000US3007300035|-666666666|-222222222
1550000US3007675021|-666666666|-222222222
1550000US3008162015|-666666666|-222222222
1550000US3008462063|162100|99237
1550000US3008575043|194800|28198
1550000US3008725041|157800|103735
1550000US3008800009|-666666666|-222222222
1550000US3008950031|614900|18203
1550000US3009250073|-666666666|-222222222
1550000US3009400057|-666666666|-222222222
1550000US3009475009|232900|44320
1550000US3009500031|807700|584822
1550000US3009700075|155900|26037
1550000US3009775111|148800|48415
1550000US3010000085|69000|21681
1550000US3010075055|-666666666|-222222222
1550000US3010150027|-666666666|-222222222
1550000US3010375035|121100|34752
1550000US3010935053|481300|120121
1550000US3011200003|96200|58369
1550000US3011397093|225100|11153
1550000US3011500099|-666666666|-222222222
1550000US3011800089|119600|20369
1550000US3011995065|-666666666|-222222222
1550000US3011999101|-666666666|-222222222
1550000US3012025049|-666666666|-222222222
1550000US3012400043|250000|119352
1550000US3012435063|626400|121280
1550000US3012625015|107500|31909
1550000US3012775013|186500|41707
1550000US3012783013|-666666666|-222222222
1550000US3013375013|-666666666|-222222222
1550000US3013900047|162500|91662
1550000US3013975081|-666666666|-222222222
1550000US3014200051|156900|71446
1550000US3014575005|205900|45208
1550000US3014650099|194900|24231
1550000US3014875031|588800|90804
1550000US3014950055|161100|44050
1550000US3015100043|443500|22128
1550000US3015475063|326100|90425
1550000US3015550067|237500|67347
1550000US3016000027|-666666666|-222222222
1550000US3016525087|193700|17488
1550000US3016600029|346700|32144
1550000US3016825095|264000|37187
1550000US3017050063|415800|124644
1550000US3017200081|406100|241283
1550000US3017275073|158400|30401
1550000US3017350067|362500|74719
1550000US3017500029|332100|163045
1550000US3017725081|237900|76168
1550000US3017800067|61000|31928
1550000US3018025049|354500|49920
1550000US3018100083|-666666666|-222222222
1550000US3018250003|88500|20044
1550000US3018475085|218800|28104
1550000US3018700111|121700|66496
1550000US3018775035|161400|20950
1550000US3018850061|585500|107086
1550000US3019225027|-666666666|-222222222
1550000US3019300081|263200|59354
1550000US3019525047|875000|501289
1550000US3019675061|-666666666|-222222222
1550000US3019800027|-666666666|-222222222
1550000US3019825077|196400|50644
1550000US3020050001|-666666666|-222222222
1550000US3020425027|118800|36529
1550000US3020725001|-666666666|-222222222
1550000US3020800001|237500|23008
1550000US3020950089|159400|50024
1550000US3021025071|44700|4536
1550000US3021850039|210000|86960
1550000US3022130107|-666666666|-222222222
1550000US3022450073|215600|94073
1550000US3022600099|129500|13000
1550000US3022655051|-666666666|-222222222
1550000US3022943041|-666666666|-222222222
1550000US3022985035|170800|27678
1550000US3023125049|254400|30846
1550000US3023168071|-666666666|-222222222
1550000US3023200063|323900|46782
1550000US3023500009|235700|128497
1550000US3023650011|118300|19989
1550000US3023865043|-666666666|-222222222
1550000US3023950077|248300|71668
1550000US3024100047|-666666666|-222222222
1550000US3024325067|-666666666|-222222222
1550000US3024475057|402300|74215
1550000US3024700029|329200|75673
1550000US3024850053|172300|22883
1550000US3025000063|415200|61484
1550000US3025075029|271700|39974
1550000US3025225099|203000|28456
1550000US3025245013|-666666666|-222222222
1550000US3025300083|178800|26404
1550000US3025375079|217700|53141
1550000US3026226047|428700|72737
1550000US3026575095|361800|90229
1550000US3026733065|-666666666|-222222222
1550000US3026800019|98200|16837
1550000US3026950081|460000|53439
1550000US3027025015|250000|206196
1550000US3027360027|-666666666|-222222222
1550000US3027595029|-666666666|-222222222
1550000US3027700087|185100|54314
1550000US3027850005|73000|11221
1550000US3028000015|201900|31573
1550000US3028150053|270000|62448
1550000US3028450105|272400|20780
1550000US3028600013|198200|164297
1550000US3028650003|129200|81893
1550000US3028725003|-666666666|-222222222
1550000US3028862031|620200|67841
1550000US3029050009|500000|449913
1550000US3029087083|140600|100485
1550000US3029275105|28200|13064
1550000US3029350063|391600|155191
1550000US3029500085|85000|63612
1550000US3029575009|176400|87231
1550000US3029875031|747900|103260
1550000US3029885031|1388900|256891
1550000US3029950067|609200|105044
1550000US3030175077|350000|178144
1550000US3030400015|73300|30521
1550000US3030550045|98300|77659
1550000US3030625013|-666666666|-222222222
1550000US3030700041|98800|66616
1550000US3030704041|-666666666|-222222222
1550000US3030750049|231300|35687
1550000US3030925035|-666666666|-222222222
1550000US3031075105|206000|33866
1550000US3031375001|-666666666|-222222222
1550000US3031418035|-666666666|-222222222
1550000US3031450021|176900|24404
1550000US3031825077|-666666666|-222222222
1550000US3031991037|-666666666|-222222222
1550000US3032350001|117200|39604
1550000US3032575027|-666666666|-222222222
1550000US3032800013|237400|5188
1550000US3033250097|9999|-333333333
1550000US3033625039|-666666666|-222222222
1550000US3033775081|299800|44747
1550000US3034110053|417000|70877
1550000US3034225003|142800|15473
1550000US3034300013|408300|72889
1550000US3034375005|89700|14056
1550000US3034450107|178800|20221
1550000US3034525057|-666666666|-222222222
1550000US3034584005|-666666666|-222222222
1550000US3034825061|-666666666|-222222222
1550000US3035050041|197600|18229
1550000US3035125041|125600|54536
1550000US3035275005|61100|17120
1550000US3035350073|48800|17285
1550000US3035435031|552400|252990
1550000US3035600049|355100|10195
1550000US3035622029|544900|114954
1550000US3035628049|462400|38371
1550000US3035631049|358600|20948
1550000US3035634049|308000|42417
1550000US3035637049|352800|17216
1550000US3035640049|411800|69429
1550000US3035725077|266100|10674
1550000US3035875089|415400|177315
1550000US3035912041|-666666666|-222222222
1550000US3036055035|-666666666|-222222222
1550000US3036250015|169100|38699
1550000US3036325027|-666666666|-222222222
1550000US3036333041|-666666666|-222222222
1550000US3036385101|-666666666|-222222222
1550000US3036400041|93800|36058
1550000US3036475105|111800|22149
1550000US3036700045|112500|34407
1550000US3036925005|-666666666|-222222222
1550000US3037450091|162500|134063
1550000US3037710035|-666666666|-222222222
1550000US3037825089|139100|20154
1550000US3038125029|-666666666|-222222222
1550000US3038200111|237200|85393
1550000US3038275063|-666666666|-222222222
1550000US3038350103|117500|20125
1550000US3038480053|-666666666|-222222222
1550000US3038725041|-666666666|-222222222
1550000US3038950017|-666666666|-222222222
1550000US3039025001|267900|209398
1550000US3039175067|-666666666|-222222222
1550000US3039325057|-666666666|-222222222
1550000US3039400043|282000|199457
1550000US3039627047|537000|305304
1550000US3039700009|237100|24903
1550000US3039775051|102400|60691
1550000US3039925033|110200|39011
1550000US3040000107|106500|60425
1550000US3040075029|381400|15671
1550000US3040355047|487500|117015
1550000US3040525101|60800|20405
1550000US3040580047|-666666666|-222222222
1550000US3040675029|355600|194494
1550000US3040680065|-666666666|-222222222
1550000US3040685031|333500|209200
1550000US3040718027|-666666666|-222222222
1550000US3040720073|-666666666|-222222222
1550000US3040725047|1503900|1342029
1550000US3041050065|237700|128886
1550000US3041725041|-666666666|-222222222
1550000US3041910047|607100|249531
1550000US3041950029|589500|208189
1550000US3042100001|-666666666|-222222222
1550000US3042250087|117300|28602
1550000US3042325071|58000|49338
1550000US3042475041|-666666666|-222222222
1550000US3042700111|232700|21544
1550000US3042850037|123600|114338
1550000US3043375027|159500|15683
1550000US3043400027|277300|61329
1550000US3043450053|218500|33331
1550000US3043525001|183100|21584
1550000US3043675049|286200|50231
1550000US3043710047|561700|204951
1550000US3043750021|-666666666|-222222222
1550000US3043830029|775000|700497
1550000US3043835035|-666666666|-222222222
1550000US3043975067|348700|24841
1550000US3044200111|250900|32100
1550000US3044275003|-666666666|-222222222
1550000US3044350005|110000|62105
1550000US3044500031|-666666666|-222222222
1550000US3044650063|353700|20556
1550000US3044800015|110800|6851
1550000US3044950089|283300|127806
1550000US3045179071|-666666666|-222222222
1550000US3046150009|293800|94681
1550000US3046225057|612900|38653
1550000US3047275013|-666666666|-222222222
1550000US3047425071|139000|28802
1550000US3047460057|-666666666|-222222222
1550000US3047575031|460400|123624
1550000US3047875029|370900|69156
1550000US3048100029|-666666666|-222222222
1550000US3048175059|-666666666|-222222222
1550000US3048190107|-666666666|-222222222
1550000US3048250049|262500|102651
1550000US3048585001|355600|66404
1550000US3048625039|450000|175028
1550000US3048775091|95000|23839
1550000US3049000065|-666666666|-222222222
1550000US3049418073|-666666666|-222222222
1550000US3049525017|182700|13608
1550000US3049600049|-666666666|-222222222
1550000US3049750099|-666666666|-222222222
1550000US3050200063|427400|15542
1550000US3050575045|-666666666|-222222222
1550000US3050950013|-666666666|-222222222
1550000US3051175043|519100|44821
1550000US3051475009|374100|140985
1550000US3051550027|180200|52864
1550000US3052185111|-666666666|-222222222
1550000US3052315003|120200|75159
1550000US3052600065|-666666666|-222222222
1550000US3052900105|140300|54391
1550000US3053200013|205600|42405
1550000US3053476073|230000|94393
1550000US3053500099|-666666666|-222222222
1550000US3053725029|-666666666|-222222222
1550000US3053725047|-666666666|-222222222
1550000US3053725089|-666666666|-222222222
1550000US3053800111|-666666666|-222222222
1550000US3054475057|-666666666|-222222222
1550000US3054510035|131300|82310
1550000US3054684005|-666666666|-222222222
1550000US3054925089|172700|44303
1550000US3055075095|625000|484283
1550000US3055260089|-666666666|-222222222
1550000US3055450029|312500|188186
1550000US3055525105|49400|10509
1550000US3055675063|473100|65257
1550000US3056050091|103100|29870
1550000US3056125077|425000|66737
1550000US3056350047|255200|65244
1550000US3056425089|-666666666|-222222222
1550000US3056575095|228700|27904
1550000US3056650015|-666666666|-222222222
1550000US3056650041|42800|36882
1550000US3056800019|-666666666|-222222222
1550000US3056875099|67500|33520
1550000US3057175039|304200|98949
1550000US3057475063|457000|50340
1550000US3057550067|788500|242714
1550000US3057700081|198100|54247
1550000US3057775029|433300|162353
1550000US3057950053|264400|106955
1550000US3058150089|209200|57440
1550000US3058310013|-666666666|-222222222
1550000US3058375091|148800|22695
1550000US3058450025|304300|240575
1550000US3058675029|-666666666|-222222222
1550000US3058750047|321000|45525
1550000US3058825111|-666666666|-222222222
1550000US3058834073|-666666666|-222222222
1550000US3058840031|264600|110416
1550000US3058900057|242900|103991
1550000US3058975085|91700|29069
1550000US3059350063|-666666666|-222222222
1550000US3059500099|156700|32004
1550000US3059650055|-666666666|-222222222
1550000US3059725067|601400|231006
1550000US3059950003|116400|46251
1550000US3060400077|-666666666|-222222222
1550000US3060450043|379700|138307
1550000US3060475007|-666666666|-222222222
1550000US3060850095|-666666666|-222222222
1550000US3061075047|-666666666|-222222222
1550000US3061300045|245000|49709
1550000US3061525009|374900|28620
1550000US3061675091|-666666666|-222222222
1550000US3061900095|137500|84946
1550000US3062125091|90000|43808
1550000US3062200053|135700|54013
1550000US3062230029|-666666666|-222222222
1550000US3062245013|-666666666|-222222222
1550000US3062275021|105600|35898
1550000US3062650049|225700|14013
1550000US3062825101|-666666666|-222222222
1550000US3063042061|428000|25340
1550000US3063266051|-666666666|-222222222
1550000US3063400009|225000|108814
1550000US3063590099|-666666666|-222222222
1550000US3063700009|-666666666|-222222222
1550000US3063900041|44600|6386
1550000US3063928015|-666666666|-222222222
1550000US3063928041|88300|49904
1550000US3063940047|602900|194860
1550000US3064075047|1210900|205026
1550000US3064150047|201700|18766
1550000US3064300009|-666666666|-222222222
1550000US3064375087|-666666666|-222222222
1550000US3064525065|118300|35738
1550000US3064675027|48300|22187
1550000US3064900041|93800|19775
1550000US3064975037|126900|34753
1550000US3065050071|64400|18191
1550000US3065065041|292200|80554
1550000US3065160051|-666666666|-222222222
1550000US3065275047|194200|32651
1550000US3065400105|-666666666|-222222222
1550000US3065425035|-666666666|-222222222
1550000US3065537041|-666666666|-222222222
1550000US3065575061|186100|5731
1550000US3065650003|197500|151215
1550000US3065875061|-666666666|-222222222
1550000US3065950013|253100|65445
1550000US3066212041|-666666666|-222222222
1550000US3066250035|-666666666|-222222222
1550000US3066317045|191700|64895
1550000US3066550083|225000|206601
1550000US3066925019|184800|10134
1550000US3067075031|384600|71359
1550000US3067150063|270400|37179
1550000US3067192035|-666666666|-222222222
1550000US3067225107|-666666666|-222222222
1550000US3067450101|206000|33079
1550000US3067525111|179700|161689
1550000US3067600057|298600|56386
1550000US3067900083|249100|37855
1550000US3068050009|-666666666|-222222222
1550000US3068425067|562500|189263
1550000US3068500057|513900|395738
1550000US3068575013|193900|41212
1550000US3068985071|-666666666|-222222222
1550000US3069345029|-666666666|-222222222
1550000US3069475029|477300|207842
1550000US3069680035|-666666666|-222222222
1550000US3069713067|457900|40523
1550000US3069725043|652400|109017
1550000US3069900007|699500|208078
1550000US3070000027|-666666666|-222222222
1550000US3070150067|-666666666|-222222222
1550000US3070225059|-666666666|-222222222
1550000US3070375031|814500|130318
1550000US3070434107|-666666666|-222222222
1550000US3070600015|-666666666|-222222222
1550000US3070675045|170100|33826
1550000US3070825035|-666666666|-222222222
1550000US3071200081|336500|25582
1550000US3071350013|190900|41307
1550000US3071575053|-666666666|-222222222
1550000US3071800081|-666666666|-222222222
1550000US3072175101|135600|24470
1550000US3072305015|-666666666|-222222222
1550000US3072380013|156800|39529
1550000US3072475013|167100|56952
1550000US3072625061|260300|43025
1550000US3072660045|-666666666|-222222222
1550000US3072850047|492900|226813
1550000US3073075101|-666666666|-222222222
1550000US3073165053|376900|129248
1550000US3073675079|104300|42970
1550000US3073760007|390000|164681
1550000US3073825089|182200|32568
1550000US3073975031|382400|52103
1550000US3074500007|352700|29175
1550000US3074575007|212800|33671
1550000US3074650013|123200|81298
1550000US3074725053|300000|37198
1550000US3074950089|226400|86120
1550000US3075025053|182100|70457
1550000US3075175063|457300|45141
1550000US3075250005|56700|22548
1550000US3075258005|-666666666|-222222222
1550000US3075287047|-666666666|-222222222
1550000US3075475057|220800|17777
1550000US3075550063|360200|38393
1550000US3075590015|-666666666|-222222222
1550000US3075700107|-666666666|-222222222
1550000US3075775013|331100|97610
1550000US3075905049|446300|323360
1550000US3076075045|-666666666|-222222222
1550000US3076225073|124300|16459
1550000US3076675013|165600|74139
1550000US3076900081|247500|46800
1550000US3076975055|110100|7083
1550000US3077125057|288600|41411
1550000US3077650093|147200|33176
1550000US3078143027|-666666666|-222222222
1550000US3078775089|755000|668906
1550000US3078925091|61900|22374
1550000US3079075029|565500|132522
1550000US3079086021|179700|34978
1550000US3079098041|330000|113383
1550000US3079105053|287200|262646
1550000US3079525031|402600|211967
1550000US3079695007|581100|113343
1550000US3079825029|648200|37373
1550000US3079900043|180600|31110
1550000US3079935053|175000|99035
1550000US3080050059|231700|117470
1550000US3080125019|-666666666|-222222222
1550000US3080200071|79000|63903
1550000US3080275051|-666666666|-222222222
1550000US3080350109|89400|10484
1550000US3080800031|218800|86284
1550000US3080875067|214500|33951
1550000US3080950045|-666666666|-222222222
1550000US3080975067|-666666666|-222222222
1550000US3081025027|-666666666|-222222222
1550000US3081100069|117500|116581
1550000US3081175007|322300|75415
1550000US3081250001|-666666666|-222222222
1550000US3081325001|421400|62859
1550000US3081400049|-666666666|-222222222
1550000US3081475085|124600|28354
1550000US3081700047|395700|146373
1550000US3081925111|-666666666|-222222222
1550000US3081980063|520700|79925
1550000US3082075003|232700|25743
1550000US3082130053|363600|175611
1550000US3082525049|405700|63396
1550000US3082635035|-666666666|-222222222
1550000US3082675071|-666666666|-222222222
1550000US3082750005|162500|61565
1550000US3100205023|67000|31972
1550000US3100240067|194400|14285
1550000US3100380109|-666666666|-222222222
1550000US3100415017|90500|21124
1550000US3100555011|210800|11028
1550000US3100625079|86500|30473
1550000US3100730169|50700|41306
1550000US3100870051|111600|37047
1550000US3100905013|156300|15366
1550000US3100975083|158200|27297
1550000US3101150025|178400|59560
1550000US3101220053|-666666666|-222222222
1550000US3101290019|169600|57099
1550000US3101465015|225000|212977
1550000US3101500041|73600|57501
1550000US3101535041|81500|11178
1550000US3101780065|95000|12927
1550000US3101850175|118200|12415
1550000US3101920121|163800|9828
1550000US3101990177|222500|37420
1550000US3102095041|118200|25128
1550000US3102200005|108300|12621
1550000US3102305155|229100|20910
1550000US3102375163|72000|25001
1550000US3102480027|71900|64668
1550000US3102550089|147600|24940
1550000US3102620137|118800|115967
1550000US3102655127|98900|26123
1550000US3102690081|221700|22371
1550000US3102795025|142700|23160
1550000US3102830099|192400|31167
1550000US3102865001|116300|20334
1550000US3103005039|89300|24719
1550000US3103040147|44500|1273
1550000US3103075067|29600|21848
1550000US3103145183|85600|23161
1550000US3103180145|86200|3347
1550000US3103215149|83800|7035
1550000US3103250119|188100|13278
1550000US3103285123|107900|11064
1550000US3103355107|-666666666|-222222222
1550000US3103377153|391700|146231
1550000US3103390067|152900|11863
1550000US3103495065|65300|17116
1550000US3103530159|132700|24873
1550000US3103546025|384500|39055
1550000US3103600159|121800|20856
1550000US3103635039|100500|14258
1550000US3103775027|90000|25641
1550000US3103810125|40000|9154
1550000US3103950153|230800|4792
1550000US3104020023|116000|32848
1550000US3104055101|225000|121753
1550000US3104160169|-666666666|-222222222
1550000US3104195185|94100|4149
1550000US3104230057|84800|21370
1550000US3104300109|252400|25442
1550000US3104405055|337600|14338
1550000US3104545013|-666666666|-222222222
1550000US3104615137|129900|17806
1550000US3104650041|62500|19449
1550000US3104895049|94900|6083
1550000US3105140181|63900|17536
1550000US3105350177|211000|16061
1550000US3105455107|78500|8830
1550000US3105490061|75000|36945
1550000US3105560181|162500|19341
1550000US3105630067|43900|14910
1550000US3105980027|184400|73600
1550000US3106015055|-666666666|-222222222
1550000US3106050185|98300|38184
1550000US3106085111|151400|40094
1550000US3106120023|158700|14692
1550000US3106260009|186700|6120
1550000US3106295123|100600|20076
1550000US3106400015|-666666666|-222222222
1550000US3106470123|39600|8081
1550000US3106505127|-666666666|-222222222
1550000US3106610041|124600|17780
1550000US3106680031|-666666666|-222222222
1550000US3106750127|112500|32065
1550000US3106785101|101100|16200
1550000US3106820169|101700|18964
1550000US3106855023|81300|65511
1550000US3106890003|108300|56908
1550000US3106945025|316000|41462
1550000US3107065133|53800|23126
1550000US3107205131|103600|21293
1550000US3107310103|-666666666|-222222222
1550000US3107345071|125000|23547
1550000US3107415105|57500|18457
1550000US3107485015|66700|34311
1550000US3107555169|46000|16063
1550000US3107625079|184000|10297
1550000US3107660041|157600|50886
1550000US3107730065|104800|21359
1550000US3107870061|55900|6335
1550000US3107975169|87300|79413
1550000US3108010179|94300|32956
1550000US3108150155|148200|23136
1550000US3108185025|375000|31203
1550000US3108220011|77800|11321
1550000US3108360107|73000|63695
1550000US3108535121|158300|21447
1550000US3108570155|186300|15425
1550000US3108605045|153300|36563
1550000US3108640153|224400|6039
1550000US3108675089|83800|27262
1550000US3108745029|-666666666|-222222222
1550000US3108780121|114300|10886
1550000US3108885049|88000|15606
1550000US3108990109|-666666666|-222222222
1550000US3109095169|72600|12298
1550000US3109165121|92000|48723
1550000US3109200037|74200|7025
1550000US3109270067|126700|21074
1550000US3109375035|148300|29786
1550000US3109445003|77500|30925
1550000US3109655161|-666666666|-222222222
1550000US3109760031|102100|56778
